State,State_Code,District,District_C,Township,Township_C,VillageTra,VT_Code,VT_HH,VT_Pop,Village,Village_Co,Village_HH,Village_Fa,Village_Po,Pop_2001,Pop_2013,Name,Longitude,Latitude,Population,Pop_2011,pop_g_u,pop_g_r,ho_size_u,ho_size_r,mg_fl_cl,gr_ml_cm,Source
BAGO,3,Bago,0,Waw,30112,Moenet,0,0,0,Monet,0,0,0,0,1730,,Monet,96.681641,17.368028,2008,2008,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Bago,0,Waw,30112,Moenet,0,0,0,Kanhlache,0,0,0,0,180,,Kanhlache,96.692622,17.378652,209,209,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Bago,0,Waw,30112,Moenet,0,0,0,Kalatesu,0,0,0,0,130,,Kalatesu,96.682283,17.381718,151,151,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Bago,0,Waw,30112,Sattwagyon,0,0,0,Sattwagyon,0,0,0,0,1614,,Sattwagyon,96.819115,17.503505,1873,1873,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Bago,0,Waw,30112,Thuyetamein,0,0,0,Thuyettamein,0,0,0,0,5288,,Thuyettamein,96.898761,17.671354,6137,6137,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Bago,0,Waw,30112,Khindangyi,0,0,0,Khindangyi,0,0,0,0,550,,Khindangyi,96.642185,17.382421,638,638,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Thabyedan,0,0,0,Thabyedan,0,0,0,0,894,,Thabyedan,96.313817,19.187065,1038,1038,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Singwe,0,0,0,Padauksin,0,0,0,0,612,,Padauksin,96.40118,19.150786,710,710,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swaminlan,0,0,0,Hmanzi,0,0,0,0,569,,Hmanzi,96.299741,19.222146,660,660,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swaminlan,0,0,0,Myauklokkon,0,0,0,0,393,,Myauklokkon,96.291012,19.238178,456,456,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Ngagyigwe,0,0,0,Ngagyigwe,0,0,0,0,2055,,Ngagyigwe,96.301878,19.276745,2385,2385,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Ngagyigwe,0,0,0,Htaikkyangwin,0,0,0,0,1813,,Htaikkyangwin,96.302827,19.274451,2104,2104,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Shwekazaung,0,0,0,Shwekazaung,0,0,0,0,1280,,Shwekazaung,96.340446,19.264454,1485,1485,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Shwekazaung,0,0,0,Swataunggon,0,0,0,0,609,,Swataunggon,96.336259,19.28681,707,707,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kon-on,0,0,0,Kon-on,0,0,0,0,795,,Kon-on,96.357725,19.246016,923,923,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kon-on,0,0,0,Winmagyi,0,0,0,0,430,,Winmagyi,96.343207,19.248332,499,499,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swaminlan,0,0,0,Ayetaya,0,0,0,0,175,,Ayetaya,96.309606,19.241098,203,203,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kyeikpadi,0,0,0,Kyeikpadi,0,0,0,0,982,,Kyeikpadi,96.335992,19.307296,1140,1140,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kyeikpadi,0,0,0,Kindan,0,0,0,0,982,,Kindan,96.337239,19.300972,1140,1140,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swaywama,0,0,0,Swaywama,0,0,0,0,1020,,Swaywama,96.334834,19.290284,1184,1184,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swaywama,0,0,0,Gwepyaukkon,0,0,0,0,75,,Gwepyaukkon,96.329579,19.292511,87,87,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Zeyathein,0,0,0,Seikpugon,0,0,0,0,281,,Seikpugon,96.310448,19.467243,326,326,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Katku,0,0,0,Chon-in,0,0,0,0,543,,Chon-in,96.301556,19.345116,630,630,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Indaing,0,0,0,Indaing,0,0,0,0,1491,,Indaing,96.271255,19.332514,1730,1730,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Indaing,0,0,0,Sinsu,0,0,0,0,1019,,Sinsu,96.276167,19.316777,1183,1183,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Indaing,0,0,0,Chaungsauk,0,0,0,0,184,,Chaungsauk,96.266606,19.335643,214,214,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Indaing,0,0,0,Thasi,0,0,0,0,382,,Thasi,96.274135,19.335191,443,443,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Indaing,0,0,0,Kan,0,0,0,0,453,,Kan,96.291153,19.310645,526,526,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Indaing,0,0,0,Thayetgon,0,0,0,0,885,,Thayetgon,96.283332,19.316889,1027,1027,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Indaing,0,0,0,Ngakhonmachaung,0,0,0,0,1024,,Ngakhonmachaung,96.281588,19.323026,1188,1188,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Indaing,0,0,0,Chanaye,0,0,0,0,317,,Chanaye,96.290249,19.319831,368,368,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Wedaung,0,0,0,Wedaung,0,0,0,0,297,,Wedaung,96.302673,19.312075,345,345,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Wedaung,0,0,0,Kyuzaung,0,0,0,0,162,,Kyuzaung,96.302522,19.318475,188,188,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Wedaung,0,0,0,Letpangon,0,0,0,0,216,,Letpangon,96.307718,19.325704,251,251,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Sinthe,0,0,0,Sinthe(w),0,0,0,0,247,,Sinthe(w),96.261972,19.364154,287,287,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Sinthe,0,0,0,Sinthe(s),0,0,0,0,253,,Sinthe(s),96.260843,19.360013,294,294,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Sinthe,0,0,0,Sinthe(e),0,0,0,0,253,,Sinthe(e),96.267092,19.365359,294,294,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Sinthe,0,0,0,Ywathitgon,0,0,0,0,192,,Ywathitgon,96.251282,19.35301,223,223,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Yeni,0,0,0,Yeni,0,0,0,0,247,,Yeni,96.269653,19.474916,287,287,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Yeni,0,0,0,Thetpopaing,0,0,0,0,243,,Thetpopaing,96.266641,19.477627,282,282,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Yeni,0,0,0,Shanpaing,0,0,0,0,473,,Shanpaing,96.262534,19.475735,549,549,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Yeni,0,0,0,Thayetgon,0,0,0,0,549,,Thayetgon,96.265486,19.4795,637,637,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Zeyathein,0,0,0,Zeyathein,0,0,0,0,524,,Zeyathein,96.276843,19.475432,608,608,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Pittu,0,0,0,Pittu,0,0,0,0,657,,Pittu,96.379285,19.172449,762,762,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Wayondaw,0,0,0,Wayondaw,0,0,0,0,395,,Wayondaw,96.379435,19.169136,458,458,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Sangyi minlan,0,0,0,Sangyi minlan,0,0,0,0,32,,Sangyi minlan,96.400368,19.146547,37,37,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Bayingon,0,0,0,Bayingon,0,0,0,0,143,,Bayingon,96.349844,19.179677,166,166,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swaminlan,0,0,0,Swathadagyi,0,0,0,0,262,,Swathadagyi,96.301035,19.251852,304,304,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Myohla,0,0,0,Myohla(market-1),0,0,0,0,401,,Myohla(market-1),96.273078,19.4039,465,465,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Myohla,0,0,0,Myohla(market-2),0,0,0,0,1033,,Myohla(market-2),96.27225,19.402017,1199,1199,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Myohla,0,0,0,Tawattthi,0,0,0,0,811,,Tawattthi,96.270367,19.406159,941,941,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Myohla,0,0,0,Sainggaung,0,0,0,0,1130,,Sainggaung,96.271722,19.40646,1311,1311,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Myohla,0,0,0,Chaungmagyi-1,0,0,0,0,587,,Chaungmagyi-1,96.271497,19.399683,681,681,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Myohla,0,0,0,Chaungmagyi-2,0,0,0,0,608,,Chaungmagyi-2,96.268861,19.397725,706,706,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Myohla,0,0,0,Myaukpaing,0,0,0,0,505,,Myaukpaing,96.267732,19.404352,586,586,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Myohla,0,0,0,Thebyu,0,0,0,0,246,,Thebyu,96.273981,19.423025,285,285,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Myohla,0,0,0,Pyindaung,0,0,0,0,174,,Pyindaung,96.297775,19.38741,202,202,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Myohla,0,0,0,Daunggya,0,0,0,0,331,,Daunggya,96.275111,19.389669,384,384,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Myohla,0,0,0,Kyunbinzu,0,0,0,0,688,,Kyunbinzu,96.275638,19.384323,798,798,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Ngwedaung,0,0,0,Myomyay,0,0,0,0,635,,Myomyay,96.264817,19.400078,737,737,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Ngwedaung,0,0,0,Shwemyaing,0,0,0,0,441,,Shwemyaing,96.262386,19.398629,512,512,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Nyaungbintha,0,0,0,Nyaungbintha,0,0,0,0,746,,Nyaungbintha,96.344069,19.171553,866,866,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Nyaungbintha,0,0,0,Wadawgyi,0,0,0,0,594,,Wadawgyi,96.333526,19.184094,689,689,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Nyaungbintha,0,0,0,Inpetlet,0,0,0,0,367,,Inpetlet,96.352855,19.190244,426,426,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Nyaungbintha,0,0,0,Nyaunggaing,0,0,0,0,76,,Nyaunggaing,96.342871,19.169077,88,88,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Indaing,0,0,0,Indaing,0,0,0,0,1230,,Indaing,96.371626,19.194637,1427,1427,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Dodan,0,0,0,Aungchantha,0,0,0,0,1399,,Aungchantha,96.359804,19.211091,1624,1624,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Dodan,0,0,0,Tayagon,0,0,0,0,228,,Tayagon,96.371972,19.220121,265,265,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kongyi,0,0,0,Ingyingon,0,0,0,0,275,,Ingyingon,96.299276,19.206586,319,319,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kongyi,0,0,0,Buthagon,0,0,0,0,275,,Buthagon,96.32043,19.206743,319,319,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kongyi,0,0,0,Bizok,0,0,0,0,393,,Bizok,96.30541,19.20462,456,456,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swaminlan,0,0,0,Thayattaw,0,0,0,0,256,,Thayattaw,96.30847,19.273094,297,297,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swaminlan,0,0,0,Yeni,0,0,0,0,407,,Yeni,96.30847,19.263029,472,472,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Nattaung,0,0,0,Nyaunggyat,0,0,0,0,644,,Nyaunggyat,96.269431,19.356816,747,747,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Nattaung,0,0,0,Nattaung,0,0,0,0,644,,Nattaung,96.267356,19.372575,747,747,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Nattaung,0,0,0,Kywenosaing,0,0,0,0,385,,Kywenosaing,96.279194,19.368962,447,447,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kya-ingon,0,0,0,Gwegon,0,0,0,0,467,,Gwegon,96.319401,19.343309,542,542,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kya-ingon,0,0,0,Ngapyawdaw,0,0,0,0,592,,Ngapyawdaw,96.31142,19.317407,687,687,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kya-ingon,0,0,0,Kodan,0,0,0,0,405,,Kodan,96.320983,19.314621,470,470,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kya-ingon,0,0,0,Myaungdo,0,0,0,0,594,,Myaungdo,96.325651,19.307919,689,689,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kya-ingon,0,0,0,Saungaing,0,0,0,0,406,,Saungaing,96.319401,19.322226,471,471,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Katku,0,0,0,Kywe-u-ga,0,0,0,0,732,,Kywe-u-ga,96.29877,19.348655,850,850,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Katku,0,0,0,Okpo,0,0,0,0,685,,Okpo,96.284313,19.351592,795,795,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Yeni,0,0,0,Gwetonebin,0,0,0,0,350,,Gwetonebin,96.276188,19.476834,406,406,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Zeyathein,0,0,0,Chaunggyo,0,0,0,0,215,,Chaunggyo,96.277219,19.470839,250,250,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Zeyathein,0,0,0,Aungchanta,0,0,0,0,248,,Aungchanta,96.269388,19.480778,288,288,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Zeyathein,0,0,0,Inya,0,0,0,0,124,,Inya,96.269689,19.482208,144,144,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Yegon,0,0,0,Oakchitpin,0,0,0,0,146,,Oakchitpin,96.283921,19.419787,169,169,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Payagon,0,0,0,Payagon,0,0,0,0,115,,Payagon,96.305455,19.374233,133,133,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Payagon,0,0,0,Seinywa,0,0,0,0,96,,Seinywa,96.310199,19.363616,111,111,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Payagon,0,0,0,Yethezeik,0,0,0,0,77,,Yethezeik,96.295667,19.372652,89,89,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swasatyon,0,0,0,Shanywa,0,0,0,0,352,,Shanywa,96.288423,19.276192,409,409,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swasatyon,0,0,0,Peinthilagon,0,0,0,0,898,,Peinthilagon,96.297389,19.271228,1042,1042,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swasatyon,0,0,0,Taunggya(e),0,0,0,0,546,,Taunggya(e),96.285335,19.277698,634,634,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swasatyon,0,0,0,Taunggya(w),0,0,0,0,301,,Taunggya(w),96.263302,19.269334,349,349,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swasatyon,0,0,0,Swasatyon(1),0,0,0,0,548,,Swasatyon(1),96.293098,19.267193,636,636,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swasatyon,0,0,0,Swasatyon(2),0,0,0,0,495,,Swasatyon(2),96.293098,19.26821,574,574,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swasatyon,0,0,0,Swasatyon(3),0,0,0,0,775,,Swasatyon(3),96.293279,19.269481,899,899,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swasatyon,0,0,0,Swasatyon(4-A),0,0,0,0,948,,Swasatyon(4-A),96.29354,19.26508,1100,1100,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swasatyon,0,0,0,Swasatyon(4-B),0,0,0,0,978,,Swasatyon(4-B),96.292989,19.262689,1135,1135,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swasatyon,0,0,0,Swasatyon(5),0,0,0,0,770,,Swasatyon(5),96.294587,19.270498,894,894,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Swasatyon,0,0,0,Swasatyon(6),0,0,0,0,940,,Swasatyon(6),96.293388,19.272097,1091,1091,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kwingyi,0,0,0,Thabyegon,0,0,0,0,426,,Thabyegon,96.302579,19.177647,494,494,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kongyi,0,0,0,Kongyi,0,0,0,0,293,,Kongyi,96.313824,19.200924,340,340,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kindangyi,0,0,0,Kindangyi,0,0,0,0,347,,Kindangyi,96.344006,19.145565,403,403,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kindangyi,0,0,0,Nyaungbingaing,0,0,0,0,118,,Nyaungbingaing,96.33677,19.170126,137,137,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kindangyi,0,0,0,Taungnigon,0,0,0,0,196,,Taungnigon,96.323518,19.167189,227,227,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Kindangyi,0,0,0,Natyedwdin,0,0,0,0,293,,Natyedwdin,96.350851,19.140911,340,340,0.0098,0.01,5.18,5.25,1,19,DRD
BAGO,3,Taungoo,0,Yedashe,30210,Bodawgon,0,0,0,Bodawgon,0,0,0,0,512,,Bodawgon,96.365609,19.157024,594,594,0.0098,0.01,5.18,5.25,1,19,DRD
